id,n_samples,n_clusters,davies_bouldin,dunn_index,calinski_harabasz,silhouette
4J3C3EA5KAY6HNXC25MM,1000,2,0.7335985378582894,1.5725221332581936,511.36067181165436,0.4069390072128347
4JWWAP54SY2JK8VYB1YH,1000,4,0.714179183708268,0.7175578376446967,718.1618013166853,0.4019295265892612
4K0A5FRT0DZGMNPEQ77T,1000,2,0.6499972175710254,1.938119242270904,798.6839458370584,0.45800145932588804
4N00X7B772G754HKNMBR,1000,5,1.0099197486750473,0.964933711294009,732.3055446745834,0.3266886151251305
4NJ0F97Y7KD988G92AJV,1000,2,0.6856406068829285,1.8866760172559676,700.0550506294954,0.4554421425658921
4PMQ6W6ZDQ6J9SJ7SP7G,1000,2,1.0434502079984076,1.0725912310551518,244.7482214372477,0.2896799296854724
4PTGW77S5E8KSQK9Q0X4,1000,2,0.6643380124119284,1.6942977356814901,586.5909237614413,0.4247888021884839
4QJ3F767GJXWG92TR0TW,1000,3,2.011594000248198,0.5423482872859111,138.4592140567828,0.2872581731678779
4QT7EJTTAXRD4SZ0HSHS,1000,5,0.8794688074454745,0.5872527284498864,624.8168434385861,0.4251325870548857
4QVPANS3EXVQN74T78KP,1000,2,0.7662681352756271,1.452066718182513,449.3415579420708,0.38700233982006016
4RXMQ2BY32AS289AR39M,1000,4,0.7570386634664853,1.3996237638825242,956.9666400675666,0.4241347402243056
4S02C2K387TYSGXS8V00,1000,4,0.6946204178641213,1.3769539836991223,838.9137257447726,0.45669858706497496
4THYC4K2A1J6EX60XADW,1000,3,0.618388326438332,1.1781145992114692,946.130624590415,0.46762744084219754
4TNK4VX59E0Z81WHVG5S,1000,2,1.0899137336144475,1.0093711433318346,203.40693317068568,0.272628278015257
4TT8R7P33QWAWG1FNPYN,1000,2,0.9374195133477793,1.3293483126417105,357.92647894619336,0.33968963648561656
4V3EP08NWCBCJN35YXYF,1000,3,1.1314261283537073,0.675817475723868,263.4882482048526,0.288822510141242
4VVD7PTNG4HG00AHKNE1,1000,5,0.8059189898307813,0.6899985572689232,899.902036883971,0.4119964401427459
4W4GXJENHFN5GBHHTVM3,1000,3,0.7779772295255541,2.341116024284301,896.9206369378009,0.43689756932046253
4X67CK64JVG07G5QPTPM,1000,4,0.7801977296010629,1.6516219024859677,833.461532471492,0.43988736600990863
4YPBKYFAG0ZN0MMWYDWN,1000,3,0.7839717553077881,1.5779587769915162,649.1943983228109,0.39911898782717825
4YQCNBNH33CF41YCTYTX,1000,2,0.6495614793531986,2.88004544658707,1597.1530275758523,0.55557136144038
4Z5W66ZWS1EZET58304A,1000,2,0.6749324090842552,1.8673480270943577,866.424746647836,0.44624199712143997
4ZBJ4NM2GY35719QBGK0,1000,4,0.8415654945616646,1.3289511636034617,382.42900745963277,0.315326217306463
5026V37VBCGGQ69GGV47,1000,3,0.9862870600108854,0.8313090829219156,317.39564828849143,0.3022049956814944
507SAFW76NBX3ZJX627N,1000,5,1.298132569840125,0.35121293762941647,211.3836971897628,0.21372125966876
510NP2NCB9RWWT9Q6WBX,1000,3,0.8866690502755595,1.2337226620887136,765.1421895421402,0.4516740546166348
5115W5PZY9AF8NM78JHW,1000,3,1.0922293028792776,1.0648625023705156,548.2690091473379,0.3719360531601537
5133P066Z323RGG81417,1000,2,0.6914317322577785,1.6165175264784535,667.0054879661153,0.4235728967368938
51NG438YZ5QRYB6ZVC6Q,1000,4,0.6985849139326414,2.317651673120509,937.9575941950035,0.4452246631667815
522PTDRXEZSYTZ1D45W6,1000,3,0.6987459509960714,2.039241387645131,1166.8134263629947,0.4627524234325475
52MDJNQQ04H66NTEPPXV,1000,5,0.7277573716635442,1.1883220164397092,752.190414947487,0.41963353757150834
5351EQNBWTR9D0CWB03X,1000,5,0.8386967317211085,0.9048521288614317,855.269480250718,0.36667207926329115
53DEGYXF1FX2V97PT7SB,1000,3,0.8067017473696044,1.856807137803298,997.1969598726464,0.4453484652252874
54QW8ZRM7BB1SCN5T0JR,1000,4,0.6237913159434451,0.7448397976242478,800.0799755495607,0.45758602546457505
55MPJE11ZZBD7R20648W,1000,2,0.6679033517905829,1.7415365249617127,619.1700306209462,0.4457070890642483
56DYR0E65GC1FTHJYNAF,1000,2,0.6816903393780808,1.852820680887877,853.4266418926095,0.44793878696148076
56SZ3GAQMB80Y1KW15PF,1000,2,0.6641129066435761,1.7048937569588531,592.3164353695208,0.4258852078239408
570VXW465MQ66MKRWA7W,1000,2,1.051729966581079,1.0377566954051387,229.27374340729494,0.2848653571750858
57MAXZPHSGJC3NMHNHSE,1000,4,0.7508424325201023,0.7888377467244123,471.7423783305974,0.3651328288940981
58CX9BD5M0K9E7AZQ0ES,1000,4,0.7476322994096605,1.6999537076581628,1031.9727140658172,0.396672693902032
58SBW798D328J3VX9FJ0,1000,3,0.7708819957059231,1.3331314050510128,664.3638146722964,0.38881775301995763
59QSF6FCM901WN8X656R,1000,2,1.2856254142616088,0.9219367007931302,164.56816396355305,0.24244867146730076
5A6N09BRQS2083G5CJ4B,1000,5,0.9901925153581261,0.6373838368602686,528.6446585561102,0.3015063125778372
5C6PZP48KN9AE73ZQT12,1000,4,0.5983403049660077,0.8084537551550564,779.0565164265249,0.44829111008301764
5CKT45QVJ7ABTJFT91HY,1000,5,0.721337206287752,1.302664483228509,1042.48981131834,0.41277900863742245
5EWRGVTRCGB7HW90QR3Z,1000,2,0.6894225407887515,1.8863074448529054,884.911373182998,0.44205511744356135
5EX4JG8SRQ10BDACYH6D,1000,2,1.1993515742514598,0.9615928462123523,169.7310470499271,0.2635230112163167
5F9ESHE9H7AFRKS77VTY,1000,3,0.6443511083633479,1.9969153098514438,1241.1075708752846,0.5256460432209706
5FM9BAY5MVNT149W8GCV,1000,4,0.9230811966253645,0.5213367624955073,428.6407982250791,0.36025630748349036
5FQS7H0WSAJVJZN8GK6Y,1000,2,0.7900100794919078,1.4973548885413634,560.4861705345327,0.3868052195633213
5FZMC5CBVM2M8SP0SR4B,1000,4,0.8477973581352942,1.3502219902444426,777.8588015646602,0.3877423332183565
5GG1YC6SJFGKC59E6EM4,1000,4,0.7847410822393673,1.3592645958599237,754.7584138999887,0.39884899423905323
5HB1S8WR4WV1RMY27PYD,1000,2,1.2948111962841884,1.0239119813659177,223.35248195669666,0.2595339468600477
5J25N4DQDEX3CQMVQ10R,1000,3,0.7197672042044984,1.4929130939222102,1141.9155639772912,0.46652535593827943
5JT1HHW20ADC2RPWN14E,1000,5,1.0746707047184967,0.3824583984504164,646.4973950605242,0.24747999335648335
5JYK6DV84NKX9A9Z19R2,1000,4,0.9708186259610271,1.0389933561465852,442.9161379073765,0.28634856463247055
5N0KHFQZH51FAGZ5SKWS,1000,2,0.9390060414518254,1.428299997434769,366.1297609943756,0.36560807005766277
5N42T5X42A3SGHP89PGV,1000,3,0.6384821561556285,1.1684332196528315,759.8511118888149,0.43256993504946784
5NYQCTV6XES4X0HSY8DE,1000,5,0.8762479220091869,1.333160612926779,917.089878790257,0.3647037696780457
5PXZ14GZTXBC2H4WMAB6,1000,4,0.6878365249915391,1.3584497644935718,1113.2415544257124,0.42860278763863335
5QAJQB0FYR2MJF35K8GX,1000,3,0.8357633533292822,0.6687539861917583,422.82393984938665,0.3169361988592129
5QR8P13T7322V0MMJGDA,1000,4,1.3808091271010268,0.3706628025200244,437.4129412562947,0.2988124223115426
5QXSVDNSSK971HVZZC3D,1000,5,0.7623205116344348,1.187774667311445,798.0690499976594,0.43088486782544805
5R71YRQTYQHY810ZCR79,1000,2,0.9077126186790591,1.3156863067229483,347.39239704204397,0.34488577254701425
5RSBTK38FRK9MF1HC0R5,1000,3,0.6075427248444285,1.3868648000309318,1037.2536000509758,0.4883522677296392
5T0JDD75WP43B7VVBD0D,1000,3,0.9077374404959787,1.1967504736771664,728.8877609455848,0.44484893428488625
5TDVN25BYZ4SX4RKH8VH,1000,5,0.9393844760149301,0.6108860649348827,618.6173917933518,0.4044013539407947
5TFYXP1SADS2RFCDHAQ2,1000,5,0.9426468041118357,0.639118100365263,709.6601502857724,0.39320908826506046
5TQSH0AHG9DR5TTPFN7B,1000,4,0.7306653048227596,1.4989935218697665,1192.4235223316368,0.4336082418473629
5TXJQ70B4N897T00W535,1000,4,1.2215871181551106,0.7231553369546252,222.92468602475537,0.28389156346326777
5VYDHMH6HMYAZ7QXBSCR,1000,2,0.8041296467619403,1.382006241613535,453.73418229074946,0.35848388901441836
5XDH0Q90KEP9NQT73SS7,1000,5,1.0146814183346646,0.40283371630965165,301.32713092880886,0.26977503429063815
5XEWC6W02DYZBJBEV0Q3,1000,3,0.785537105347195,1.216330532112142,593.5229789750523,0.3775618159494959
5Y0NM615MGTMT63SSH9S,1000,2,1.124955785672079,0.9987437166165058,202.07589620251784,0.2686035388959355
5Y771T9CTVZGN4F7Z659,1000,3,0.7083127350179265,0.83523611641362,724.0783865491791,0.4019424566589794
5YAT597V423MV40G070Q,1000,4,0.629248635904754,0.5254783992467815,822.6039547260048,0.42929122664419767
5YDWSHDKQFBPKV8HPGXY,1000,2,0.8491532254957632,1.3723996432417398,390.9621209407003,0.3546330730377304
5YKP3MKG34YT11RNM6HC,1000,3,0.7464644356035283,0.7305232122888693,549.2050061325981,0.363517970514602
5Z0S0B50XJKQNJ15M6H7,1000,4,1.3611319836087579,0.6772034718138975,329.5558730385859,0.28360697105398985
60DF9JMM8Q91WP2XQ2C3,1000,3,0.7526696386615429,2.081789381448648,740.6807934730842,0.4249575796031738
60JM77Y16BBV887TMT5W,1000,3,0.9421148933342982,0.8497498264939152,394.9772377953122,0.32556770511974814
61BQ0XVHAYK7J5W5XMH5,1000,5,1.0678418107548309,0.36907124357821275,453.3318894725587,0.42784716430560504
626CH74N0CYRQWN9FGSZ,1000,5,1.037090473696027,0.6553766912616675,501.5025645054098,0.37867111903929074
62D5VACQ2PVB57RGCRZY,1000,4,0.805821428241646,1.3926359930668042,917.3605758290788,0.4105773644386869
63BP8J8XJF49N8BBY63G,1000,5,0.83428674119672,0.7693495753725197,621.1463482805003,0.3753878344459865
64M772P4XYHCYQMD30JC,1000,4,0.7385772985740585,1.5915211587674314,910.9969032103385,0.4057463025161716
64SZBEM45ND2ZXB12FB9,1000,2,0.6142991237581741,2.0606434934895446,1044.5330043219426,0.49205959880554007
64VSQD1RM79BGE464CA9,1000,2,0.6837902775991742,2.492793444665625,1258.150135254816,0.5008550241118103
65A4374YGBFX9K008STY,1000,4,0.672668020520911,0.8104926692606178,1098.4918652884946,0.44594696827664326
65RNMZ7WA8HHZX0MQ00G,1000,3,0.8321881720766872,1.681620062475296,966.0229389928654,0.43912617919698893
67KVE430SP1PNG8CMGVV,1000,5,0.9594017825305577,1.0271006922127583,559.1445523916418,0.3388172151270562
67SJJ11RPTGJWYZFSQKR,1000,4,0.9322785973172167,0.47656199652212006,407.3913231623162,0.2969618094947906
68CBTJPW4WHV16SG58TF,1000,5,0.877625368073699,0.4434635795650375,430.2268717191722,0.34323644596083264
68EPRHYKP2VZRJWZNP5M,1000,5,0.5980254979214064,1.7317337569576592,1095.7775406368523,0.4951985261848147
68FAW8GDTQWKJ1FNJRGK,1000,3,0.7541561609245315,1.5222360478221553,850.5468229885196,0.4515531405620439
68Z9DV5R2FB1XQ1VEQB6,1000,3,1.1512586734716503,0.9692989782553625,412.9734822711505,0.3617611265484309
69C5FQJNG0NS4PF6SZDN,1000,2,1.1200282075768286,1.3997008967825895,381.97790701605055,0.33167374759182
6AEVT0M731E0H1T3ETCA,1000,4,0.744175657519929,1.4053888710353073,682.444541801028,0.38616237310156987
6C8QX716BA75Y479BYT1,1000,4,0.8011638945000837,1.6564521854550278,777.1711420262525,0.4050066238931695
6EG34V6DYP93DESBF97C,1000,2,0.6787239510862537,1.6673287384481168,599.4821298946288,0.42876115872821663
6ETSGFN1JCYQ49774PP7,1000,4,1.3344130295793462,0.7858477223133533,295.50057053197133,0.23488541879072208
6FCMQ1N56TZPH7GZ00C3,1000,2,0.7123208571139482,1.6229958750672122,568.2510394751447,0.41317624695056715
6GVYY5HM6EPVRBHQD672,1000,4,1.163846487788736,0.6858857587735345,312.0797977306985,0.265936049917281
6JF6AM586W0565XRK8KT,1000,2,0.7307487289378783,1.6098542072401985,543.331347978243,0.4110594212312028
6KHT9PZ82Z769T0JRCCN,1000,5,0.8541239015439975,1.1968678110047535,683.2870081152118,0.4059344674425007
6M75N3PVQHXH0HWW1WRP,1000,3,0.6638722160008483,1.5152092748235462,772.0651376171443,0.4351254271800185
6MRT8H1VQ9BV4NPRSBYD,1000,5,1.1613200342566776,0.5861805063847025,364.6094302576098,0.32359449649853955
6NST15ETJ60HAWR2FAK4,1000,5,0.7361303081010366,0.9340178219059673,799.3015745904924,0.4329157715217717
6P2X6YVQ3HZ4Y5ZYPH3R,1000,5,0.787595763244308,0.37178291638668853,479.74865277325483,0.3101193998589555
6QRXCRXPS4BHATAQTJ56,1000,2,1.0584516533311927,1.0437577473588704,229.2165632850794,0.28797197771982946
6RB83S6ZK47W5MHN50A8,1000,3,0.7907390810658416,1.4378426871289807,1325.443367812515,0.43186857016319075
6RKPAN3JNTXCYJ88B04M,1000,2,2.085457437688878,0.5287118817667452,60.28535828286337,0.14605553772200722
6S3CKNXR3KQ3BD9WF7JJ,1000,4,0.9139805288335818,0.6066674478152261,438.47661389213164,0.31729989763912314
6SGAR39FWYTBBKRXHWXK,1000,2,0.7327580910391478,1.5316924190244128,505.0124028925377,0.3904926645771132
6SQNYR47FBEERB34A4QB,1000,4,0.9798109699464346,0.9849339648033356,555.7543082194089,0.3201033926385386
6TFF05ESXPVJ2Y2215Z5,1000,5,1.0876901637072618,0.814511894307109,540.6232218547443,0.3481568091243761
6TSG3EGCFE5D31AGJ21M,1000,3,0.772244172309355,1.6017108547261303,844.0875281127069,0.4598185569940019
6TXEXAXJ9N4PZD15PJTE,1000,3,0.842104472670541,1.2687987926229243,578.1719927394226,0.4503208567476696
6V78JM03VT90HPXCZCXK,1000,5,1.2456984392750519,0.29096355312494954,169.2073059655942,0.22355932313920124
6VCKH8PH14D6VW64RM30,1000,4,0.7782939244561147,1.5456720328254285,1092.1215446313663,0.4108775558656437
6VVS86B49VVH1FK4FWQB,1000,5,0.8824346272329089,0.6145338895702211,741.1381716765007,0.43090525967067445
6VWB26Y6WRKZVC76YPDX,1000,4,1.0184666610786866,0.411141437129861,590.9589560517622,0.37571674133655986
6W64J30PPY8MG04R375M,1000,4,0.6620426921810622,0.7713415246812058,822.2131014766053,0.42926796441231285
6WWN4F889FN3N2W9KW2W,1000,5,0.735040279273931,0.9502505183887852,811.9128785414902,0.3812265300888508
6Y9G6MR7HZFS0CYCV38P,1000,2,1.0378964935722652,1.2330222946001428,345.94191068332714,0.3148191677259142
6Z9AMWEFF7MCKGJ38DHR,1000,4,0.807436253997189,0.6805702399142377,538.7156692709843,0.3626181396510382
6ZVCJWXWJWAP3D0CH235,1000,5,0.7216846798332106,0.9318400168892361,738.2259896376846,0.4151273986810586
71NX6C5F06PMMY0DWYQ7,1000,4,0.7576669586494383,1.6314373311310884,819.7535740497882,0.4354964076013374
72K8YDTMMWKN8SH22JYB,1000,4,1.562849460599015,0.6602875788965786,230.79362451253272,0.21459803482700113
73F743PQCNKPGGWEK5KQ,1000,5,0.7763917688613182,1.4125695618106329,880.9216977351898,0.43688389324657834
73NDK5ZSZJ9WJAQMWAAW,1000,3,0.8984835902583278,0.7460002776316401,933.2983008538318,0.39130114447973857
74HAJ6MKZTC2606D1RZA,1000,3,0.5631741452814588,3.0197650498075883,2130.0257122114613,0.5733395492767129
74QA31B3BNCZ681HVFBQ,1000,4,0.7672787199035961,0.5514597194898918,455.52792863738824,0.36470292626509
752YMC5H12JDPHPDDV2D,1000,4,1.288567804347353,0.626106938297873,233.37261426006933,0.2658424539105807
774MP4DBW2N2PQ5ZNGH9,1000,3,0.569658609569004,1.6920738648352223,1211.4317705301062,0.5025311602900591
77515R3YQW4F8T4TFZNM,1000,2,0.7193851769621207,1.519793230441565,502.37829474165864,0.4028514800367093
782YFWS8SM8EY3W351K3,1000,2,0.7789546983041231,2.007687055132517,709.9199435985391,0.4302122800276164
786JZVDGNDDY62EBC03C,1000,2,0.6641873415155575,2.0892848338090846,892.2454898899032,0.45844721905482994
788J5NE6EEAE67AEB7GZ,1000,2,0.7702299678017224,1.437589847122522,440.4814081900715,0.3806801242220184
78Q3C12V9JTSZHGAPAF7,1000,2,0.7578832191867142,1.4816342953512893,478.36622965564,0.3912631643419747
7983QFCHEV6PWSKWYAZF,1000,2,0.7146581263040981,1.6161300891343537,563.1039326238861,0.41200834055773217
7988K2GJGWY06DHH8EKP,1000,5,1.1119704229894893,0.48825297453165206,418.59777699937524,0.30607170330752803
7A959H3965TM28K6DPKZ,1000,4,0.5873407743132313,0.7353396812587552,1069.1924168211958,0.46768662570071295
7AY55J50FH4ZZV9KBJTR,1000,2,0.570760241198211,2.3230967023173865,1073.7131672198252,0.5274986875618065
7C2PVT9D4MG5VRD3N3N8,1000,2,1.1838955247443337,0.9470443479448756,172.72412168875533,0.2572784343002693
7C3FKGX3YGNT85P9AASD,1000,4,0.7400925896774406,1.3341525002668646,1011.4399011964074,0.40822669631173186
7D8PAN9Q9NRF5J52RYZK,1000,3,0.5715924931067926,2.297031009179455,1619.9631644084511,0.5662951347633957
7DQHKNEAM9XYE2ZC5B18,1000,3,0.5339055306306092,2.9616606827015035,2181.9937502052226,0.6113880083979227
7DZ7MPW0R5VX31ZK7SXD,1000,5,0.7101490472914815,1.2533579563465018,1031.1552097012336,0.46701317939455583
7E2QCCK1XKY7BXDR83ZN,1000,5,0.6901622188244728,1.2249279128710895,1468.6938898240292,0.4446753734521046
7F03YCEGFXZ4ZA6F39V5,1000,5,0.6635224329826783,1.1060006353968574,1020.0029536686473,0.47344728709844
7FCWA7E38J1FYMCSTHX3,1000,3,0.7873084620234048,1.2859124257244534,1117.9642102851344,0.4390428822341906
7G0WPYWGA8QA6728PMCN,1000,2,0.6654210829163616,1.9341831498680868,916.3219555271144,0.45982802929542715
7G8BEZCW8219KS90SSRA,1000,4,0.7455972990286991,0.8364303000422426,581.6210359170573,0.4008900590954621
7HCQJZBWZD0RBY09MQJ9,1000,3,0.6961594742090979,1.4079913617194033,694.4442004396478,0.4580755125954856
7HZQHVFP7E60Z6RGWE00,1000,3,0.6866837440822721,1.679285245993055,1107.2555081292526,0.5213769556865759
7J0P7A1D9QQXHQ8N8Y7T,1000,3,0.8082671606656614,2.129172035512651,813.1451499792382,0.4326362440946305
7JSPJM41FG5B1XV0MWHE,1000,4,1.0979520035782218,0.6261249497142433,659.813885348924,0.3437058684836167
7JSVGRBZ8N91XSW4PMMZ,1000,5,1.1602683224560775,0.46491566372207654,404.1072354607694,0.29027188289768935
7KAP502BFNCJMXB0NWW1,1000,5,0.7348553164908928,1.2229928452789685,988.7876432977689,0.4048445894152825
7KMAY8NN8EDMBDPQVFSZ,1000,5,0.8589257664303072,1.8098085830518658,873.0376519684672,0.4130971674058152
7M4Q0HJ42PMD2JY5MP0S,1000,4,0.9883530727592698,0.37133742324762464,267.10553880826143,0.2753321206689857
7MPSJF3ZWB494HFKMX18,1000,2,1.1699293471018253,1.0085378174646196,235.02617931935615,0.2741746130276165
7MQGM4NA6FR688RVJY0W,1000,5,0.9729605286277165,0.7157595488221867,409.13230379263524,0.31916177457006173
7N6KM82N9KF10RYX7Q2E,1000,4,0.882443935377875,0.7535575820762984,403.5561133204126,0.3661636609499423
7P2Q327BVF23YX2FBMYJ,1000,5,0.9586062875723517,0.6084342587235478,730.498226479331,0.41717401573931623
7PJ4BWACW4HAHBCKCFN9,1000,2,0.712793820527981,1.7567224767628633,644.9600254330411,0.41912895863384364
7PS9G6KTXRSHXYRXMSVZ,1000,2,1.2370445313133323,0.8924268889170264,153.46603548358829,0.24303383172406584
7PX7RPHGV6D1EF9TTK09,1000,2,1.382376181632806,0.7811579603663606,115.39731585389335,0.19603042062423998
7Q788JQSVH5VS3FEESZ4,1000,3,0.9539222670927439,1.0457283350322835,516.8552056711312,0.3005978335735232
7QDJGJCM9HSJ0EVJT7NR,1000,5,0.7120084714014621,0.9671346764268446,671.920404235898,0.40628422646757567
7QT9QMCR3RP8G0BDRT8X,1000,4,1.4857122960850164,0.6198468572784117,303.09315534831217,0.277309816473637
7RHCDDXS2S6ZE18YXNYG,1000,2,1.5660118951108886,0.6865745007388159,86.98648000824545,0.1857545639260299
7RSGS56Z73H3RW6M1E7E,1000,3,0.6647992515909592,1.5612261953477817,788.9855661648896,0.4463271282797475
7SH1N0DPQH0B2R2GSZJ3,1000,5,0.6391218167937007,2.3064360223989078,1702.9347238360192,0.4964061251386214
7SY4QSQ7C234F8HD3HJ4,1000,3,1.1024137063519681,1.2511962739988622,487.96789542028915,0.33940328159780736
7SZVTM5XQ6SAKZJZC9H8,1000,2,1.4713923147079113,0.7290804121797303,100.40130800107664,0.19799021536250885
7TNN6Y5GBA3T74CCHPES,1000,3,1.2719593387870696,0.4338776138085251,171.22404581998808,0.21533292456042266
7TP8P1PJB7EVXRV37S3B,1000,3,1.3933810875055779,0.5248310821278807,163.09290523045868,0.19086682369641075
7TT0ETJ8KT6BA55MQ8FT,1000,3,0.6769318186048324,1.8981795453928136,1468.4488235283998,0.5419109489986456
7V3Y3BXX7M56FHC8TWKY,1000,4,0.6224102984487855,1.0551593992018151,1007.1726441607059,0.43426172616190356
7WEA76ZRN7FYZKAFW0QA,1000,4,0.7414322506071086,1.565755298990669,1132.6206868250022,0.4325623488110061
7XG4VXF1SHVBBMHANA8D,1000,3,0.7551449870882116,1.706739771053703,713.9332367218211,0.4205819396949421
7XVKJ38SBNPAVNP8DB33,1000,3,0.6993252119337097,2.4748432210507647,1153.7545504375846,0.4962759169439795
7Y5NSHDY74NS9AVYTHWM,1000,3,0.7392913470209161,1.101619554333094,598.7831209504651,0.4100427606863772
7YJR5TKXQ7QGYFNN6T5B,1000,2,0.9167701238217004,1.2537666162473982,316.5377495752639,0.32534874266472963
7ZMKXMZ8ZS87XXJE3WGH,1000,3,0.6533175321584258,1.8028504488793802,1144.6904625971722,0.538545898843489
801JPWHQ4AZS14VZE0WD,1000,2,0.719639374146513,1.6228641433291975,672.269500054208,0.4175998057585763
81BZH4VQRJEK11JZSAMV,1000,3,0.8277015555965878,1.2214478103267006,1045.9705589670145,0.4174844513887376
81W9C6MJ2QG0A8Q7GMKG,1000,3,0.7453734950245542,1.90840188090146,1272.7123250331113,0.4559890611597607
824NMMN83MQF0259PJ7V,1000,2,0.7340593683210714,2.211117787063363,872.492829988861,0.4641924342912855
83J0A3W8VQA4JTJBRWEM,1000,3,0.6601571585571626,1.6789535266817306,1217.1274842679568,0.5108995632975106
843NPVJKM1JRXGWZ96D4,1000,3,0.531501752542574,3.05717454278633,2352.883152577299,0.5949825605146528
85H4192KYEFM0P2ACP4W,1000,4,0.7709847412626442,1.4934136770053075,675.2003724587346,0.4206154134317178
875V8SQGBAEG0DQZF2Y5,1000,3,0.9396725913158906,0.6198128010889745,308.774214867602,0.2883204580515739
87A3GSX17VHQZ5CKZFQ2,1000,2,1.33381614839455,0.8902061492168736,178.01444193585448,0.23847724262245318
88CAE537EWVWRHCFD7J2,1000,5,0.9262425369729567,0.44538616056005204,441.296882094369,0.3222641847947961
88CGNN2X4F6WZ0B7Q5J2,1000,3,0.7187067596526902,1.5832425501652814,1454.4360564234544,0.48014615640018793
89KXE5ERW4BSSAZ5EV7F,1000,4,0.8540103474683034,0.9356986696544368,868.3382777949229,0.38810052565359615
89P01FN4ECK5HXE2FP3M,1000,4,0.6294626603240696,1.475806827477837,1383.5546502439595,0.4581422335486344
8A57T4DB8ES1SR04F6VP,1000,5,0.7357389669518879,0.8784364525272509,604.6805668762523,0.39607233859436597
8BZXQ6NFRH4YXDDMMEYP,1000,4,0.6480422491172262,0.8685063991007003,1113.9963125617585,0.4764391960490248
8C0CCSYW0ZMRE3VSFC3V,1000,3,1.3798841862429045,0.5757091669178883,184.19285711051762,0.2126283713153531
8CVPVQJZZ2X8CZ2ECM6Q,1000,5,0.7755123711508745,1.438066618573763,903.1577969427569,0.42639978201400536
8F9HW3Z6W50WV3TGEFTM,1000,3,0.901949052234397,1.3546869806267607,730.8789743613511,0.3383929570877816
8G6XB3Z0M93VCVMSX4D1,1000,4,0.936800803673764,0.6516072713430089,851.0124285204827,0.358734711347362
8GC8N128XVS89GSGX3DA,1000,4,1.101301929601477,0.9539869053686582,428.41670198826085,0.26820411343293926
8GGN3JBF19FQN81K3CVR,1000,4,0.8776222001746452,0.6638712036697061,606.3401655176882,0.3445020375426723
8GWGZ4TX0JMYC7F1EF8G,1000,3,1.2507394768577544,1.254782843964122,571.9165008545372,0.3216617997083591
8H1XTYZH9T6ME0GKWT60,1000,5,0.7808187020379146,0.826878871270554,658.6437214404519,0.44110922793257773
8HNQG9Q5NXX0NGCVHEHN,1000,2,0.6577558802399516,1.7539519380371151,764.8412398937597,0.43329084331706874
8HSP30YV0VAG3Q5ZAVEN,1000,3,0.7273195363779852,1.896034911899986,1815.3663877754495,0.5197019802283586
8JPFE2THKB2X11P6DWRC,1000,5,1.0099630917562332,1.3332289906646002,946.6176411419299,0.3518052637107469
8JQT9EZX8J5G47FYW41R,1000,3,0.7034093828350453,1.4240863910833916,730.1359147638133,0.43800501323736396
8JRXRGJQBG18RQM69NXT,1000,4,0.7601167124302316,0.7983088258872298,511.81770209149585,0.36932487415628057
8KM1W626ZHGK1FFP17JM,1000,4,0.8961071635045877,0.7909637764138964,425.25522212418616,0.33317916640963907
8MRMXZ68BVNWMK2ZGNMT,1000,5,0.8852323805153951,0.8468693582446337,624.1864595169699,0.4078986238028701
8MZPZ7V343JPMDT5NGYA,1000,3,0.754865050175778,1.4568608981141598,772.8998693638207,0.48609915309681206
8NAMTQ3NCBG365Q4GFPX,1000,3,1.0875168216040791,0.45836682687861036,333.87927041774066,0.1922984497622668
8P2Z01NT6H3GFSMAA5NZ,1000,4,0.5641826020141623,0.8477829936432221,917.6264612961761,0.47888364598915234
8QAW692NCXW9ST87WF54,1000,2,0.6792825872602036,1.7778694061325113,769.9764141819162,0.429111045226466
8QH2QV25KCB5YAP469ZT,1000,5,0.6810206444563404,0.9109149368891755,684.6429147458333,0.4298680310145431
8R9WFFTF1JPPV9Z2NGPW,1000,5,1.0126335527301606,0.8133660947852233,611.0202893813536,0.3875286458570002
8RCF4S0SH2W0KVKWA4QD,1000,3,0.8857403073519045,1.1883366071924366,644.5865299676095,0.45615814829492635
8RJPSVNFK4F9RQ4EW6TB,1000,3,0.8025640415683322,1.0823282219970993,606.1325058195405,0.3755946577081813
8RKZCC8PJJF7E8M0ZPSV,1000,5,1.0245509199736806,0.8890771682277873,754.5909785552121,0.32398678380711665
8RWCBHFJ7GKYHS5G8MFG,1000,3,0.7748940114281929,1.4637220203635106,1008.6785916015941,0.48199246776903937
8RWNMK16A15549M4EAXD,1000,5,0.8700410741257218,0.5937887182182129,522.7014146558997,0.31439793087446877
8TZZ8S3A4WH49X98ZGN7,1000,5,0.8214716175269909,1.4590600358429244,904.6905227615315,0.40788180930553775
8WZC28X8Y5R19SXHNGM9,1000,2,0.9177358802601061,1.2247922816183232,321.28063356127495,0.3371006191134083
8X4YTAEWJCZWWDZTVCND,1000,5,0.8178691818095242,0.9440479433642007,685.5254116755067,0.3525867686915408
8XJJ9TRDKJNAP68AVX20,1000,4,0.6868037132931587,0.6913513982884028,881.7513614625068,0.4321474109683148
8Y0ZN6SAVF2SJMR7TZ2P,1000,3,0.620965267283324,1.546723546718094,965.250167526882,0.5054792328789918
8YZ4M6TKY1SJFKYFKRMS,1000,2,0.8003744777221247,1.7182556155751132,595.8312373396631,0.4094248418860688
