user,id,response
DD613E4F262A48B79A76E673087A1070,2C5575WYT6Y2Q31Z2FKJ-APCX4XQ170CJ51EGF84K,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2EMEEX6406FXCH5YGFJV-61BQ0XVHAYK7J5W5XMH5,B
DD613E4F262A48B79A76E673087A1070,2EMEEX6406FXCH5YGFJV-61BQ0XVHAYK7J5W5XMH5,B
5BBCFB956A5A4E06B35BAC4D1B240707,2ERVETBWQK47CDGCMB9T-AEHQV1P73ZRVKPN99KZ8,A
DD613E4F262A48B79A76E673087A1070,2ERVETBWQK47CDGCMB9T-AEHQV1P73ZRVKPN99KZ8,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2FH1KY9NPG4K4DPCR456-X7QJ6PRXHVPT958349FZ,NONE
DD613E4F262A48B79A76E673087A1070,2FH1KY9NPG4K4DPCR456-X7QJ6PRXHVPT958349FZ,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2FSZFJRPSA47ZPCYNWH2-44DZ0KV25R64870NRNHR,B
DD613E4F262A48B79A76E673087A1070,2FSZFJRPSA47ZPCYNWH2-44DZ0KV25R64870NRNHR,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2FXCDQ2P5VGYT51PPT81-MCFT2V95CF986MYAD9WP,B
DD613E4F262A48B79A76E673087A1070,2FXCDQ2P5VGYT51PPT81-MCFT2V95CF986MYAD9WP,B
5BBCFB956A5A4E06B35BAC4D1B240707,2G2KBNSM0BCVPV5S5YCB-H3FKY8YXZSQGJ5NZMPYD,B
DD613E4F262A48B79A76E673087A1070,2G2KBNSM0BCVPV5S5YCB-H3FKY8YXZSQGJ5NZMPYD,B
5BBCFB956A5A4E06B35BAC4D1B240707,2HRRGX165DJKHT16H4P7-N2VEXVN1J8XT3EW28CVC,NONE
DD613E4F262A48B79A76E673087A1070,2HRRGX165DJKHT16H4P7-N2VEXVN1J8XT3EW28CVC,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2JEHZ69X89WDD7QK5R9V-B2ZJC4XD47PN181S8VKE,NONE
DD613E4F262A48B79A76E673087A1070,2JEHZ69X89WDD7QK5R9V-B2ZJC4XD47PN181S8VKE,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2KK0ZE5FDER703DQ4T8Z-NZYV7FCY4W9SK0D7VBAZ,B
DD613E4F262A48B79A76E673087A1070,2KK0ZE5FDER703DQ4T8Z-NZYV7FCY4W9SK0D7VBAZ,B
5BBCFB956A5A4E06B35BAC4D1B240707,2KSHYC28VYQTBPKSEKS9-7988K2GJGWY06DHH8EKP,NONE
DD613E4F262A48B79A76E673087A1070,2KSHYC28VYQTBPKSEKS9-7988K2GJGWY06DHH8EKP,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2MSDFE4EV2KSKNNV4P6K-9XDB750B96FHGVNHCF7N,NONE
DD613E4F262A48B79A76E673087A1070,2MSDFE4EV2KSKNNV4P6K-9XDB750B96FHGVNHCF7N,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2P0T14SQ0WF7Q5SV2F90-MS167E0DAV2DAP4VEMZT,B
DD613E4F262A48B79A76E673087A1070,2P0T14SQ0WF7Q5SV2F90-MS167E0DAV2DAP4VEMZT,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2Q0FNN2QZXMZSRF0D6ZW-HZBZFJXAQESWC4NSYZ0K,B
DD613E4F262A48B79A76E673087A1070,2Q0FNN2QZXMZSRF0D6ZW-HZBZFJXAQESWC4NSYZ0K,B
5BBCFB956A5A4E06B35BAC4D1B240707,2Q1QPMAZQEZ9131Z8WQH-PQB0M405JG5FEF8TS1D4,NONE
DD613E4F262A48B79A76E673087A1070,2Q1QPMAZQEZ9131Z8WQH-PQB0M405JG5FEF8TS1D4,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2Q8QX84P388SEPSEQZ2R-6SQNYR47FBEERB34A4QB,A
DD613E4F262A48B79A76E673087A1070,2Q8QX84P388SEPSEQZ2R-6SQNYR47FBEERB34A4QB,A
5BBCFB956A5A4E06B35BAC4D1B240707,2Q8QX84P388SEPSEQZ2R-9HXEJ0S8WXF1ZT665TVC,B
DD613E4F262A48B79A76E673087A1070,2Q8QX84P388SEPSEQZ2R-9HXEJ0S8WXF1ZT665TVC,A
5BBCFB956A5A4E06B35BAC4D1B240707,2QWDAMD62JWBH8EWB731-W0MPSFCE0RTHXC7FGEBY,B
DD613E4F262A48B79A76E673087A1070,2QWDAMD62JWBH8EWB731-W0MPSFCE0RTHXC7FGEBY,B
5BBCFB956A5A4E06B35BAC4D1B240707,2R187TFAFERTTSW1NH5P-5XEWC6W02DYZBJBEV0Q3,A
DD613E4F262A48B79A76E673087A1070,2R187TFAFERTTSW1NH5P-5XEWC6W02DYZBJBEV0Q3,A
5BBCFB956A5A4E06B35BAC4D1B240707,2S1DEGQYR8D26ESPPARC-RHCAANNFWM0SW6VVSSHX,B
DD613E4F262A48B79A76E673087A1070,2S1DEGQYR8D26ESPPARC-RHCAANNFWM0SW6VVSSHX,A
5BBCFB956A5A4E06B35BAC4D1B240707,2TE2MN9AYR27F1RNPG39-T01ZKB6EEM6RWR1RKDW4,B
DD613E4F262A48B79A76E673087A1070,2TE2MN9AYR27F1RNPG39-T01ZKB6EEM6RWR1RKDW4,A
5BBCFB956A5A4E06B35BAC4D1B240707,2VKXE0PNT6VPDH074J9J-AFJAZN7YJ8ZYEBYP24QQ,B
DD613E4F262A48B79A76E673087A1070,2VKXE0PNT6VPDH074J9J-AFJAZN7YJ8ZYEBYP24QQ,B
5BBCFB956A5A4E06B35BAC4D1B240707,2X14SJ0RSP5AFEVTG5X7-QZS5AXJWV3B5YPW2VG4M,NONE
DD613E4F262A48B79A76E673087A1070,2X14SJ0RSP5AFEVTG5X7-QZS5AXJWV3B5YPW2VG4M,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2XMJ1TXBAAK6KKKAB5VY-RVXSZ1BK5KA18NGV7BB7,NONE
DD613E4F262A48B79A76E673087A1070,2XMJ1TXBAAK6KKKAB5VY-RVXSZ1BK5KA18NGV7BB7,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2XXHBKTK897FZ18RXVCW-AXXGFB544RMR4BJY0B42,B
DD613E4F262A48B79A76E673087A1070,2XXHBKTK897FZ18RXVCW-AXXGFB544RMR4BJY0B42,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,2YFB3V0B58M5M7Y2GE9Y-4E82638C8WJ4QYVGNVS3,B
DD613E4F262A48B79A76E673087A1070,2YFB3V0B58M5M7Y2GE9Y-4E82638C8WJ4QYVGNVS3,B
5BBCFB956A5A4E06B35BAC4D1B240707,2YVSR46R9TBAYNBCEP3S-T4QRYG1AQHRCM2T3J8TF,A
DD613E4F262A48B79A76E673087A1070,2YVSR46R9TBAYNBCEP3S-T4QRYG1AQHRCM2T3J8TF,A
5BBCFB956A5A4E06B35BAC4D1B240707,2ZPTA87P6Y846BZXJQWF-8MRMXZ68BVNWMK2ZGNMT,B
DD613E4F262A48B79A76E673087A1070,2ZPTA87P6Y846BZXJQWF-8MRMXZ68BVNWMK2ZGNMT,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,308Z307DW7RH9BHG9BKZ-FEF68EYQ4GDV1968WB01,A
DD613E4F262A48B79A76E673087A1070,308Z307DW7RH9BHG9BKZ-FEF68EYQ4GDV1968WB01,A
5BBCFB956A5A4E06B35BAC4D1B240707,30K14F4NSGYJBHCSN7V8-GNNG23F7PXF9MBQB3MGQ,NONE
DD613E4F262A48B79A76E673087A1070,30K14F4NSGYJBHCSN7V8-GNNG23F7PXF9MBQB3MGQ,B
5BBCFB956A5A4E06B35BAC4D1B240707,328NJ2DJT2BTQYJVAH3P-9V43JTCAR93VZAMBPGZZ,A
DD613E4F262A48B79A76E673087A1070,328NJ2DJT2BTQYJVAH3P-9V43JTCAR93VZAMBPGZZ,A
5BBCFB956A5A4E06B35BAC4D1B240707,32CEXH20BWP7300N74E1-MYN59DHYMR11HQPDW4A0,B
DD613E4F262A48B79A76E673087A1070,32CEXH20BWP7300N74E1-MYN59DHYMR11HQPDW4A0,B
5BBCFB956A5A4E06B35BAC4D1B240707,32TDAGKPXW7VRS2B9GRB-RR6C5SKG038842GSXRHF,NONE
DD613E4F262A48B79A76E673087A1070,32TDAGKPXW7VRS2B9GRB-RR6C5SKG038842GSXRHF,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,342QZBKS9KWQG93NTPG9-SE5JDX0NFEHDSTR5RZK1,A
DD613E4F262A48B79A76E673087A1070,342QZBKS9KWQG93NTPG9-SE5JDX0NFEHDSTR5RZK1,A
5BBCFB956A5A4E06B35BAC4D1B240707,3499873Y4ZXGPMNEQN86-NGBCMZ2QY1XXY756CACE,NONE
DD613E4F262A48B79A76E673087A1070,3499873Y4ZXGPMNEQN86-NGBCMZ2QY1XXY756CACE,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,34PHWP3MBR68CQ4CJVXJ-E0BQSSSTBBMH5Z3FZFXT,NONE
DD613E4F262A48B79A76E673087A1070,34PHWP3MBR68CQ4CJVXJ-E0BQSSSTBBMH5Z3FZFXT,A
5BBCFB956A5A4E06B35BAC4D1B240707,35J503NDX2QQJR4Q83CZ-V1QGTB53FY1YP1WRMCFW,A
DD613E4F262A48B79A76E673087A1070,35J503NDX2QQJR4Q83CZ-V1QGTB53FY1YP1WRMCFW,A
5BBCFB956A5A4E06B35BAC4D1B240707,36A9BASVFCJ7R3SC66YK-XC7G914BYH48XE7XAX2J,NONE
DD613E4F262A48B79A76E673087A1070,36A9BASVFCJ7R3SC66YK-XC7G914BYH48XE7XAX2J,A
5BBCFB956A5A4E06B35BAC4D1B240707,36MPE0J23RC70PK8Y2SK-MKSCJRD3SXGWATF2VKGT,B
DD613E4F262A48B79A76E673087A1070,36MPE0J23RC70PK8Y2SK-MKSCJRD3SXGWATF2VKGT,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,375WSXCHQ5G63Q66D0YX-YNGNHWDBQG0R0HQYWPB5,A
DD613E4F262A48B79A76E673087A1070,375WSXCHQ5G63Q66D0YX-YNGNHWDBQG0R0HQYWPB5,A
5BBCFB956A5A4E06B35BAC4D1B240707,37WBNYT3THF3RFE4GMYM-P8VDDD334VQY1MFA4M9H,B
DD613E4F262A48B79A76E673087A1070,37WBNYT3THF3RFE4GMYM-P8VDDD334VQY1MFA4M9H,B
5BBCFB956A5A4E06B35BAC4D1B240707,37WVSYVH8ACEPQMQWPJR-6NST15ETJ60HAWR2FAK4,A
DD613E4F262A48B79A76E673087A1070,37WVSYVH8ACEPQMQWPJR-6NST15ETJ60HAWR2FAK4,A
5BBCFB956A5A4E06B35BAC4D1B240707,39A27K5F5A9HX9JRN7MJ-JXZEBQKQN96S50FYJTKS,A
DD613E4F262A48B79A76E673087A1070,39A27K5F5A9HX9JRN7MJ-JXZEBQKQN96S50FYJTKS,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,39GZ7EDXPX3YJ0ZDZE8Q-TX2FDSPQS811B1A8AJ96,B
DD613E4F262A48B79A76E673087A1070,39GZ7EDXPX3YJ0ZDZE8Q-TX2FDSPQS811B1A8AJ96,B
5BBCFB956A5A4E06B35BAC4D1B240707,39PV43BR0GJ24CNP53RD-JEWJRKYRC4AHX6C8GN89,A
DD613E4F262A48B79A76E673087A1070,39PV43BR0GJ24CNP53RD-JEWJRKYRC4AHX6C8GN89,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3A5CKV3R1BX3C7SWATG3-JC5SGJ8TAR7SV73MGTE9,NONE
DD613E4F262A48B79A76E673087A1070,3A5CKV3R1BX3C7SWATG3-JC5SGJ8TAR7SV73MGTE9,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3ADN0NC73DTPMJDGSXQC-V53HBC2SSPFYA74BB6XR,NONE
DD613E4F262A48B79A76E673087A1070,3ADN0NC73DTPMJDGSXQC-V53HBC2SSPFYA74BB6XR,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3AE1K5R21QHS2NNYSNZZ-HB8Y6YMRD8SZJ5MTS9JV,A
DD613E4F262A48B79A76E673087A1070,3AE1K5R21QHS2NNYSNZZ-HB8Y6YMRD8SZJ5MTS9JV,A
5BBCFB956A5A4E06B35BAC4D1B240707,3BBAH7SJ1H0BMECK2GSP-FSQ46YGTTXN43RVDB40B,B
DD613E4F262A48B79A76E673087A1070,3BBAH7SJ1H0BMECK2GSP-FSQ46YGTTXN43RVDB40B,B
5BBCFB956A5A4E06B35BAC4D1B240707,3BG9KTYV64WNX5QGR58B-BEXQ0B5HQ4QP4K7NT4M6,NONE
DD613E4F262A48B79A76E673087A1070,3BG9KTYV64WNX5QGR58B-BEXQ0B5HQ4QP4K7NT4M6,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3BN0K2K6PKCJB3BM5MCA-D24S0TRTX26J153YJK6R,B
DD613E4F262A48B79A76E673087A1070,3BN0K2K6PKCJB3BM5MCA-D24S0TRTX26J153YJK6R,B
5BBCFB956A5A4E06B35BAC4D1B240707,3BN0K2K6PKCJB3BM5MCA-RD4G72WXT5BQNPGA73W2,B
DD613E4F262A48B79A76E673087A1070,3BN0K2K6PKCJB3BM5MCA-RD4G72WXT5BQNPGA73W2,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3C3EF953SYH2383GJXAE-WYDRRHZEMZ5W4SWQPQG8,A
DD613E4F262A48B79A76E673087A1070,3C3EF953SYH2383GJXAE-WYDRRHZEMZ5W4SWQPQG8,A
5BBCFB956A5A4E06B35BAC4D1B240707,3C9TB3VJMT3STJPVKHB3-7YJR5TKXQ7QGYFNN6T5B,NONE
DD613E4F262A48B79A76E673087A1070,3C9TB3VJMT3STJPVKHB3-7YJR5TKXQ7QGYFNN6T5B,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3DSBBPJ4YH6E90T6GQJN-HFHFBHA2HDA82NN91N13,A
DD613E4F262A48B79A76E673087A1070,3DSBBPJ4YH6E90T6GQJN-HFHFBHA2HDA82NN91N13,A
5BBCFB956A5A4E06B35BAC4D1B240707,3EKTQDMYH3WSF4712RV1-4CJ0PHQ26SPANDV2RW1Z,B
DD613E4F262A48B79A76E673087A1070,3EKTQDMYH3WSF4712RV1-4CJ0PHQ26SPANDV2RW1Z,A
5BBCFB956A5A4E06B35BAC4D1B240707,3EVYZV7DKXFZVCZX3PJW-9HVMJN8JHWPMQ93M49BA,A
DD613E4F262A48B79A76E673087A1070,3EVYZV7DKXFZVCZX3PJW-9HVMJN8JHWPMQ93M49BA,A
5BBCFB956A5A4E06B35BAC4D1B240707,3F9AW7DQQ700YWNE7B31-8CVPVQJZZ2X8CZ2ECM6Q,B
DD613E4F262A48B79A76E673087A1070,3F9AW7DQQ700YWNE7B31-8CVPVQJZZ2X8CZ2ECM6Q,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3F9DZX3EV5ZEWSY132WP-ZGPFDZWGHMMCQWAFG0PV,A
DD613E4F262A48B79A76E673087A1070,3F9DZX3EV5ZEWSY132WP-ZGPFDZWGHMMCQWAFG0PV,A
5BBCFB956A5A4E06B35BAC4D1B240707,3FK0HSJ0VTKVDF5V9KG7-PNTCMJQ6DKFFJXQVKS67,NONE
DD613E4F262A48B79A76E673087A1070,3FK0HSJ0VTKVDF5V9KG7-PNTCMJQ6DKFFJXQVKS67,B
5BBCFB956A5A4E06B35BAC4D1B240707,3H2XJH37J2GSHC4KG192-KRQDQ2PR1EFQEM3JFK8J,B
DD613E4F262A48B79A76E673087A1070,3H2XJH37J2GSHC4KG192-KRQDQ2PR1EFQEM3JFK8J,B
5BBCFB956A5A4E06B35BAC4D1B240707,3H9Z5EV8FQQ190MYP8ZN-SDFAHH5RFECM3QFAVGK1,NONE
DD613E4F262A48B79A76E673087A1070,3H9Z5EV8FQQ190MYP8ZN-SDFAHH5RFECM3QFAVGK1,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3HG3XXTXM1ZKMG9D4ZVQ-WNV77VXP2E5CXZK5WETZ,A
DD613E4F262A48B79A76E673087A1070,3HG3XXTXM1ZKMG9D4ZVQ-WNV77VXP2E5CXZK5WETZ,A
5BBCFB956A5A4E06B35BAC4D1B240707,3J4DPW6KEVACBHKPPFBJ-EPHCBRACXAXGD0YQE4YE,B
DD613E4F262A48B79A76E673087A1070,3J4DPW6KEVACBHKPPFBJ-EPHCBRACXAXGD0YQE4YE,B
5BBCFB956A5A4E06B35BAC4D1B240707,3JS2T44AQVXDT8SH9Y0W-MQ70S54CYYHSJPXF16JC,A
DD613E4F262A48B79A76E673087A1070,3JS2T44AQVXDT8SH9Y0W-MQ70S54CYYHSJPXF16JC,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3K6SN1QCRDQTE2QSXT1H-4K0A5FRT0DZGMNPEQ77T,B
DD613E4F262A48B79A76E673087A1070,3K6SN1QCRDQTE2QSXT1H-4K0A5FRT0DZGMNPEQ77T,B
5BBCFB956A5A4E06B35BAC4D1B240707,3K879V10FA7VX271WX1Q-HF32XZXT9JSY6KDQTECH,B
DD613E4F262A48B79A76E673087A1070,3K879V10FA7VX271WX1Q-HF32XZXT9JSY6KDQTECH,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3MSTPX2RJ8FR6JRRHM3R-G7QSZC34B8EEJWM3RG1X,B
DD613E4F262A48B79A76E673087A1070,3MSTPX2RJ8FR6JRRHM3R-G7QSZC34B8EEJWM3RG1X,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3NNFD501HFE4BSMRCWVP-FENWA11QZBTY9NQJG7V8,A
DD613E4F262A48B79A76E673087A1070,3NNFD501HFE4BSMRCWVP-FENWA11QZBTY9NQJG7V8,A
5BBCFB956A5A4E06B35BAC4D1B240707,3P67XMGFGV5DPD7FHMXE-7MPSJF3ZWB494HFKMX18,B
DD613E4F262A48B79A76E673087A1070,3P67XMGFGV5DPD7FHMXE-7MPSJF3ZWB494HFKMX18,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3QTG47JCTR049PNHW80R-MNV2NR5VVYH9J2K5TKCJ,B
DD613E4F262A48B79A76E673087A1070,3QTG47JCTR049PNHW80R-MNV2NR5VVYH9J2K5TKCJ,B
5BBCFB956A5A4E06B35BAC4D1B240707,3QZHKC2D71Z3JDY43BRA-H02Y7AECWV0VRJVZ59H8,B
DD613E4F262A48B79A76E673087A1070,3QZHKC2D71Z3JDY43BRA-H02Y7AECWV0VRJVZ59H8,B
5BBCFB956A5A4E06B35BAC4D1B240707,3R8S3HXTV92T0YCNJBAC-62D5VACQ2PVB57RGCRZY,A
DD613E4F262A48B79A76E673087A1070,3R8S3HXTV92T0YCNJBAC-62D5VACQ2PVB57RGCRZY,A
5BBCFB956A5A4E06B35BAC4D1B240707,3R9EKDAVEQP0P05HEGNT-KDEMN0T3JTHSH1B3TH2Z,A
DD613E4F262A48B79A76E673087A1070,3R9EKDAVEQP0P05HEGNT-KDEMN0T3JTHSH1B3TH2Z,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,3RTP7PB5KH5JJKYAK9VF-QP7PA5X60RYF5ZMEHABZ,B
DD613E4F262A48B79A76E673087A1070,3RTP7PB5KH5JJKYAK9VF-QP7PA5X60RYF5ZMEHABZ,A
5BBCFB956A5A4E06B35BAC4D1B240707,3S4Z4NF8JWY95P5M8G8X-ATHDHP1SBZB868427RVW,A
DD613E4F262A48B79A76E673087A1070,3S4Z4NF8JWY95P5M8G8X-ATHDHP1SBZB868427RVW,A
5BBCFB956A5A4E06B35BAC4D1B240707,3T1DHQGNHNEJNGDVJ86C-ZF14VZGZ817EBF3MENGB,A
DD613E4F262A48B79A76E673087A1070,3T1DHQGNHNEJNGDVJ86C-ZF14VZGZ817EBF3MENGB,A
5BBCFB956A5A4E06B35BAC4D1B240707,3TETN86N8834E5E5E3KY-GWWV994EJWBTZ35MB5CF,A
DD613E4F262A48B79A76E673087A1070,3TETN86N8834E5E5E3KY-GWWV994EJWBTZ35MB5CF,A
5BBCFB956A5A4E06B35BAC4D1B240707,3W2PHY7VB71PY4W9PMRW-KTKWF0E2SKQF6C7EFJ2D,B
DD613E4F262A48B79A76E673087A1070,3W2PHY7VB71PY4W9PMRW-KTKWF0E2SKQF6C7EFJ2D,B
5BBCFB956A5A4E06B35BAC4D1B240707,3W4RNCYRBZNK6GA4FES1-NSWQFK2MBMFKJB5ACPEK,A
DD613E4F262A48B79A76E673087A1070,3W4RNCYRBZNK6GA4FES1-NSWQFK2MBMFKJB5ACPEK,A
5BBCFB956A5A4E06B35BAC4D1B240707,3W8P01BSR3QNNA2JH2SK-QE7D3X6X3813R3K2V5YH,A
DD613E4F262A48B79A76E673087A1070,3W8P01BSR3QNNA2JH2SK-QE7D3X6X3813R3K2V5YH,A
5BBCFB956A5A4E06B35BAC4D1B240707,3YVHJMEPZ170KW4EMSPE-N33ZQ57167W5KGF6FSJH,B
DD613E4F262A48B79A76E673087A1070,3YVHJMEPZ170KW4EMSPE-N33ZQ57167W5KGF6FSJH,B
5BBCFB956A5A4E06B35BAC4D1B240707,403GPY64NTV1PH9M9RGT-C9494RTWJHTF542RDCKT,A
DD613E4F262A48B79A76E673087A1070,403GPY64NTV1PH9M9RGT-C9494RTWJHTF542RDCKT,A
5BBCFB956A5A4E06B35BAC4D1B240707,40KRY3Z1AYQQXZCZXEZK-HWTCANTC8JC5GSNT59YS,NONE
DD613E4F262A48B79A76E673087A1070,40KRY3Z1AYQQXZCZXEZK-HWTCANTC8JC5GSNT59YS,A
5BBCFB956A5A4E06B35BAC4D1B240707,40XGEZJBB7THHX5BB0YJ-5TFYXP1SADS2RFCDHAQ2,B
DD613E4F262A48B79A76E673087A1070,40XGEZJBB7THHX5BB0YJ-5TFYXP1SADS2RFCDHAQ2,B
5BBCFB956A5A4E06B35BAC4D1B240707,40XGEZJBB7THHX5BB0YJ-63BP8J8XJF49N8BBY63G,B
DD613E4F262A48B79A76E673087A1070,40XGEZJBB7THHX5BB0YJ-63BP8J8XJF49N8BBY63G,B
5BBCFB956A5A4E06B35BAC4D1B240707,41EVSFCSAKNSHF550D68-YP81Y9YJXTHVDT1AQWNV,A
DD613E4F262A48B79A76E673087A1070,41EVSFCSAKNSHF550D68-YP81Y9YJXTHVDT1AQWNV,B
5BBCFB956A5A4E06B35BAC4D1B240707,4200Y6GVS7S38NM8C7YF-8JPFE2THKB2X11P6DWRC,B
DD613E4F262A48B79A76E673087A1070,4200Y6GVS7S38NM8C7YF-8JPFE2THKB2X11P6DWRC,B
5BBCFB956A5A4E06B35BAC4D1B240707,4229VBDKMVCTF8CXY8GZ-A48223J0N5KK3A34CS9D,A
DD613E4F262A48B79A76E673087A1070,4229VBDKMVCTF8CXY8GZ-A48223J0N5KK3A34CS9D,B
5BBCFB956A5A4E06B35BAC4D1B240707,43Z8Q3SBZ8XT53SB2WMJ-4YQCNBNH33CF41YCTYTX,B
DD613E4F262A48B79A76E673087A1070,43Z8Q3SBZ8XT53SB2WMJ-4YQCNBNH33CF41YCTYTX,A
5BBCFB956A5A4E06B35BAC4D1B240707,44GRNADWWZMFV0C9CGKQ-522PTDRXEZSYTZ1D45W6,NONE
DD613E4F262A48B79A76E673087A1070,44GRNADWWZMFV0C9CGKQ-522PTDRXEZSYTZ1D45W6,A
5BBCFB956A5A4E06B35BAC4D1B240707,44NXREPHDK93VZA9Q6NN-TVNCXV0AFQ6T1M5WJX34,B
DD613E4F262A48B79A76E673087A1070,44NXREPHDK93VZA9Q6NN-TVNCXV0AFQ6T1M5WJX34,B
5BBCFB956A5A4E06B35BAC4D1B240707,44VTP4E0VERSMK6BHN5Z-VKNK4HBN3AFP0BJ9QPW2,A
DD613E4F262A48B79A76E673087A1070,44VTP4E0VERSMK6BHN5Z-VKNK4HBN3AFP0BJ9QPW2,A
5BBCFB956A5A4E06B35BAC4D1B240707,45JFWRTTJHPHBGT52FX8-CS35WPYDZ64GFVQ6SMQ8,A
DD613E4F262A48B79A76E673087A1070,45JFWRTTJHPHBGT52FX8-CS35WPYDZ64GFVQ6SMQ8,A
5BBCFB956A5A4E06B35BAC4D1B240707,45JH7E5PQ4VT8F8XB951-4EJ4B5XCWS3FCPXDC1FK,A
DD613E4F262A48B79A76E673087A1070,45JH7E5PQ4VT8F8XB951-4EJ4B5XCWS3FCPXDC1FK,A
5BBCFB956A5A4E06B35BAC4D1B240707,46EBNP3N8V1ADZ4JG5H7-D6H41E0AVZC5XK00A82K,NONE
DD613E4F262A48B79A76E673087A1070,46EBNP3N8V1ADZ4JG5H7-D6H41E0AVZC5XK00A82K,B
5BBCFB956A5A4E06B35BAC4D1B240707,46EKC6V3ZEFH2WWZM6D8-GNSQJTW4P95C7JE2ZMNR,B
DD613E4F262A48B79A76E673087A1070,46EKC6V3ZEFH2WWZM6D8-GNSQJTW4P95C7JE2ZMNR,B
5BBCFB956A5A4E06B35BAC4D1B240707,46N996JE91CR33M2D069-GV39E5A0TN8W6T350HWT,B
DD613E4F262A48B79A76E673087A1070,46N996JE91CR33M2D069-GV39E5A0TN8W6T350HWT,B
5BBCFB956A5A4E06B35BAC4D1B240707,474WQ9NTN6AVZNJT2RMQ-CQ1XAWCN6F69T1NVQA3S,B
DD613E4F262A48B79A76E673087A1070,474WQ9NTN6AVZNJT2RMQ-CQ1XAWCN6F69T1NVQA3S,B
5BBCFB956A5A4E06B35BAC4D1B240707,48CMSHXZFZA68TN5MTFD-BKFD80153VK8TSVMARXF,NONE
DD613E4F262A48B79A76E673087A1070,48CMSHXZFZA68TN5MTFD-BKFD80153VK8TSVMARXF,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4A4PS9DY24PJ8H500JMX-KC5TXF6JB1JE939DQAJM,B
DD613E4F262A48B79A76E673087A1070,4A4PS9DY24PJ8H500JMX-KC5TXF6JB1JE939DQAJM,B
5BBCFB956A5A4E06B35BAC4D1B240707,4A53CY5ADYSSZPWEDEXY-J57KPR0FK1SH66KW33Q8,A
DD613E4F262A48B79A76E673087A1070,4A53CY5ADYSSZPWEDEXY-J57KPR0FK1SH66KW33Q8,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4AM6ZPR72PV62RM42YBT-85H4192KYEFM0P2ACP4W,B
DD613E4F262A48B79A76E673087A1070,4AM6ZPR72PV62RM42YBT-85H4192KYEFM0P2ACP4W,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4BW8YF4NSYAGHV3AESFD-NAKZB27FFNQAPN3PA7R1,A
DD613E4F262A48B79A76E673087A1070,4BW8YF4NSYAGHV3AESFD-NAKZB27FFNQAPN3PA7R1,A
5BBCFB956A5A4E06B35BAC4D1B240707,4C6FGFRRSP57MHVBRV9R-ASAX1GDBATDPF20R6HFK,B
DD613E4F262A48B79A76E673087A1070,4C6FGFRRSP57MHVBRV9R-ASAX1GDBATDPF20R6HFK,B
5BBCFB956A5A4E06B35BAC4D1B240707,4CDJ1F6BC8VSJXD6HCCR-4X67CK64JVG07G5QPTPM,B
DD613E4F262A48B79A76E673087A1070,4CDJ1F6BC8VSJXD6HCCR-4X67CK64JVG07G5QPTPM,B
5BBCFB956A5A4E06B35BAC4D1B240707,4D3QFG0F9ZJ9E0Y4BZV5-AY0K515YN3PF5EM2ZRWF,B
DD613E4F262A48B79A76E673087A1070,4D3QFG0F9ZJ9E0Y4BZV5-AY0K515YN3PF5EM2ZRWF,B
5BBCFB956A5A4E06B35BAC4D1B240707,4DDA8JDG491XWFH9MC7N-B0VYWMMTZN4PJCQ9Z839,B
DD613E4F262A48B79A76E673087A1070,4DDA8JDG491XWFH9MC7N-B0VYWMMTZN4PJCQ9Z839,B
